sample_id,global_n,s_n,s_n_contig,rbd_n
hCoV_19_England_LSPA_3512C72_2022,0.09340732816261033,0.05599162742019885,214,0
hCoV_19_Scotland_LSPA_325ECD6F_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PYDF66_2021,0.002374343711333311,0.0,0,0
hCoV_19_England_MILK_153E9F7_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_BRBR_32D832B_2022,0.027213158598555765,0.0,0,0
hCoV_19_England_PLYM_325B8CE7_2022,0.0656121459385346,0.04945054945054945,189,189
hCoV_19_England_PHEC_P304PDC6_2021,0.007825301809183026,0.01726844583987441,36,0
hCoV_19_Scotland_SCOT_5949_2022,0.021435976323445807,0.13134484563055993,304,198
hCoV_19_England_MILK_165CAC2_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_NEWC_34120A4_2022,0.010397165017384326,0.0,0,0
hCoV_19_Scotland_QEUH_3AB34D0_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_3F2B0CB_2022,0.020967795873323748,0.0,0,0
hCoV_19_Scotland_QEUH_157D6C8_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_PHEC_U30AUDDF_2021,0.008828545630873156,0.018315018315018316,36,0
hCoV_19_England_CAMC_ED7AE8_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEP_YYF4GO9_2022,0.011804835635220546,0.0007849293563579278,2,0
hCoV_19_England_PHEP_YYBDHPD_2021,0.04323980871484467,0.07221350078492936,274,0
hCoV_19_Wales_PHWC_PD81HK_2021,0.07965755944219644,0.2859759288330717,826,289
hCoV_19_England_PHEC_15885B_2021,0.034611911848309536,0.05416012558869702,182,1
hCoV_19_Wales_QEUH_3E44670_2022,0.004213624051098552,0.0,0,0
hCoV_19_NorthernIreland_NIRE_01e7b7_2022,0.05136608367053473,0.07875457875457875,164,59
hCoV_19_England_QEUH_3F81D62_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NEWC_3405596_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_DHSC_CYBNGE3_2022,0.0035447948366384642,0.0,0,0
hCoV_19_England_CAMC_137A320_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3E84708_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYBGR3H_2021,0.04166806006086346,0.07221350078492936,274,0
hCoV_19_England_MILK_126F4E0_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_LSPA_3E59450_2022,0.012239574624619604,0.0,0,0
hCoV_19_England_LSPA_3EDA721_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NEWC_1F4D2C3_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_3CCBA68_2022,0.024947329699361268,0.0,0,0
hCoV_19_England_PHWC_PGP5IY_2021,0.021295801016314522,0.04945054945054945,189,189
hCoV_19_England_MILK_14A3C9B_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_NEWC_38BFFE4_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYG8PO6_2022,0.0267197271176805,0.024071166928309785,85,86
hCoV_19_England_MILK_330B142_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_CAMC_13404F3_2021,0.020265525198140656,0.12689691261119831,267,289
hCoV_19_England_ALDP_15F5543_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_PHEC_Q303Q88A_2021,0.0036451192188074774,0.004186289900575615,16,0
hCoV_19_England_205300069_2020,0.09955522857238404,0.26766091051805335,247,136
hCoV_19_Scotland_QEUH_3B1317C_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_HSLL_3B3113C_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_15B08E1_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_ALDP_3AEDE0C_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_SCOT_14135_2022,0.00428050697254456,0.0,0,0
hCoV_19_Wales_PHWC_PGBBQB_2021,0.013142494064140722,0.0,0,0
hCoV_19_England_PHEC_YYFYA16_2022,0.008460689562920109,0.0,0,0
hCoV_19_England_PLYM_27B3DEA_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYGRGHU_2022,0.03822358960639401,0.05782312925170068,218,158
hCoV_19_Wales_PHWC_PE7XP4_2022,0.01855442631719711,0.0,0,0
hCoV_19_England_DHSC_CYD8ARD_2022,0.0212623696175448,0.08869701726844584,298,41
hCoV_19_England_DHSC_CYYEN9D_2022,0.014208344477132923,0.03349031920460492,45,41
hCoV_19_England_HSLL_153F316_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_3269173D_2023,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E5AB4B_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_P8DRT1_2022,0.030690024070607114,0.07090528519099948,189,189
hCoV_19_England_LSPA_3F7DEEE_2022,0.024479149249239208,0.0,0,0
hCoV_19_England_PHEP_YYFH6U7_2022,0.028759656221783766,0.0,0,0
hCoV_19_England_LSPA_3F884FD_2022,0.058957295254656726,0.07875457875457875,301,255
hCoV_19_England_MILK_2E8985E_2021,0.084004949336187,0.0,0,0
hCoV_19_England_CAMC_144B21B_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_BRBR_326B29B8_2023,0.04541350366183995,0.0,0,0
hCoV_19_England_MILK_373955A_2022,0.020934354412600744,0.0,0,0
hCoV_19_England_PHEP_YYFD48P_2022,0.04641674748353008,0.0,0,0
hCoV_19_England_MILK_33FE8F2_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PLYM_312BD0E_2022,0.015378443434073281,0.076138147566719,189,189
hCoV_19_England_ALDP_1576DD9_2021,0.004145909258082852,0.0,0,0
hCoV_19_Wales_PHWC_PRHIER_2021,0.0011704511253051533,0.0,0,0
hCoV_19_England_PHEP_YYDC5PO_2022,0.09634484834297562,0.21559392987964415,518,518
hCoV_19_England_MILK_2BF3C38_2021,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PFFXRY_2021,0.00702270675183092,0.0,0,0
hCoV_19_Scotland_LSPA_3EA4DA6_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_FAE9FB_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_EDB66037_2022,0.012941845299802695,0.0,0,0
hCoV_19_England_MILK_157BD3E_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_MILK_3B67294_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_BRBR_326A107B_2023,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_EDB14799_2021,0.02053305688392469,0.05703819989534275,218,22
hCoV_19_Wales_ALDP_3428F71_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_BRBR_2E74EDC_2021,0.040330401631943284,0.0,0,0
hCoV_19_England_BRBR_3A80FBD_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YY8DRXT_2022,0.0029428485436243856,0.0,0,0
hCoV_19_England_QEUH_3E7B69E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYR9HZ1_2022,0.014312945189445874,0.07875457875457875,301,255
hCoV_19_England_CAMC_15036D6_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_QEUH_29EE17F_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_12B60E6_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3ED9582_2022,0.04641674748353008,0.0,0,0
hCoV_19_England_PHEP_YYFYIES_2022,0.004414272815436578,0.0005232862375719519,2,0
hCoV_19_England_RAND_137AC43_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_3F5FE00_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PYKYEN_2021,0.0012707755074741665,0.0,0,0
hCoV_19_England_LSPA_3B0525C_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_1576F00_2021,0.004145909258082852,0.0,0,0
hCoV_19_England_PHEC_YYGB96H_2022,0.046918369394375145,0.0,0,0
hCoV_19_Wales_PHWC_PE7I9X_2022,0.0005016219108450657,0.0,0,0
hCoV_19_England_HSLL_1ADF44D_2021,0.004046010833946365,0.0,0,0
hCoV_19_England_PHEC_YYGXMIG_2022,0.0030431729257933988,0.0,0,0
hCoV_19_England_PHEC_YYGPSC1_2022,0.00297629000434739,0.0,0,0
hCoV_19_England_MILK_332542B_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_DHSC_CYNAJBS_2022,0.010497459213693501,0.0575614861329147,212,220
hCoV_19_England_LSPA_3EAFF78_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYGDGNK_2022,0.07233387954385848,0.05729984301412873,218,159
hCoV_19_England_PHEP_YYFOJBX_2022,0.06955823830384911,0.13840920983778127,528,255
hCoV_19_England_BRIS_26325E_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LOND_1369CB0_2021,0.03484600207337057,0.015175300889586603,41,0
hCoV_19_England_CAMC_142E524_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_MILK_3333C5F_2022,0.027146295801016313,0.0,0,0
hCoV_19_England_PHEC_YYD8MBN_2022,0.014246062267999866,0.00026164311878597594,1,0
hCoV_19_England_MILK_17F9E9D_2021,0.02307460789887302,0.0716902145473574,274,0
hCoV_19_Scotland_QEUH_3C374C3_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_LSPA_3E51E3C_2022,0.033307694880112364,0.0,0,0
hCoV_19_England_MILK_33F4522_2022,0.0070895896732769284,0.0,0,0
hCoV_19_England_PHEC_M303M7D8_2021,0.00297629000434739,0.0,0,0
hCoV_19_Scotland_EDB63435_2022,0.05083102029896666,0.059654631083202514,227,1
hCoV_19_England_BRBR_2EFA82B_2021,0.027213158598555765,0.05154369440083726,189,189
hCoV_19_England_ALDP_31AE4D1_2022,0.013205402514041188,0.04945054945054945,189,189
hCoV_19_England_LSPA_3CB0644_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E91D60_2022,0.083971507875464,0.13997906855049713,301,255
hCoV_19_England_QEUH_1333FD4_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_326CB55E_2023,0.018894425308497474,0.0,0,0
hCoV_19_England_PHEC_V304V83E_2021,0.011101080014712274,0.0,0,0
hCoV_19_England_NEWC_38EF9A1_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_360F8FB_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEC_YYDRSIW_2022,0.010634384509915393,0.010727367870225013,25,41
hCoV_19_England_PHEP_YYGNCMW_2022,0.035849245895060694,0.0005232862375719519,2,0
hCoV_19_England_MILK_1C5257A_2021,0.010701267431361402,0.05206698063840921,199,0
hCoV_19_Wales_PHWC_PRGXMT_2021,0.0030431729257933988,0.0,0,0
hCoV_19_England_ALDP_101BD44_2021,0.009129518777380196,0.03976975405546834,138,0
hCoV_19_England_MILK_359EFB1_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_DHSC_CYDMS9G_2022,0.0034768654720513507,0.0,0,0
hCoV_19_England_LSPA_3E71E45_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_13A41F6_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_13A7D1D_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_BRBR_3A7580B_2022,0.02939504397552085,0.0,0,0
hCoV_19_NorthernIreland_RAND_1432842_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_DHSC_CYYJ9HK_2021,0.012302754747258626,0.03349031920460492,45,41
hCoV_19_England_CAMC_13EE415_2021,0.008827364830976025,0.0,0,0
hCoV_19_Wales_QEUH_3E7065D_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_1578C07_2021,0.03748787747048791,0.07090528519099948,271,0
hCoV_19_England_LOND_YYBDAMM_2021,0.0029758919316547968,0.0,0,0
hCoV_19_England_PHEP_YYFJ7GY_2022,0.004447714276159582,0.0,0,0
hCoV_19_England_LSPA_3B94708_2022,0.008293482259305086,0.0,0,0
hCoV_19_England_QEUH_3E7E033_2022,0.03076614386516403,0.008634222919937205,33,33
hCoV_19_England_MILK_31E1E98_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEC_YYG5E5R_2022,0.04671772063003712,0.002354788069073783,6,0
hCoV_19_Scotland_SCOT_16421_2022,0.025214861385145303,0.0,0,0
hCoV_19_England_PHEC_3T043T5B_2021,0.0030097314650703944,0.0020931449502878076,6,0
hCoV_19_England_PLYM_3B83881_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYR579J_2022,0.014011972042938836,0.0,0,0
hCoV_19_England_MILK_1DE18FE_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYFUDEB_2022,0.061900143798281106,0.09445316588173731,169,277
hCoV_19_Wales_PHWC_PYRNDS_2021,0.0012707755074741665,0.0,0,0
hCoV_19_England_ALDP_13DAACF_2021,0.00999899675617831,0.04657247514390372,127,22
hCoV_19_England_MILK_372EDAB_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYGWSUW_2022,0.045212854897501924,0.045787545787545784,165,0
hCoV_19_England_MILK_3012442_2021,0.015110992243915485,0.027472527472527472,105,105
hCoV_19_England_QEUH_3257DA7B_2022,0.04420961107581179,0.0,0,0
hCoV_19_Scotland_QEUH_14A7C3D_2021,0.008594455405812126,0.0,0,0
hCoV_19_England_PHEC_YYNCFJX_2022,0.014446711032337892,0.04081632653061224,153,153
hCoV_19_England_LSPA_3EB23A3_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_32625DE1_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYF4ZXT_2022,0.013878206200046818,0.0,0,0
hCoV_19_Wales_PHWC_PKBADH_2022,0.011136006420760458,0.0,0,0
hCoV_19_Scotland_EDB67118_2022,0.037454436009764905,0.0,0,0
hCoV_19_England_QEUH_3C8D0BB_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_28B0775_2021,0.01641975721499515,0.0,0,0
hCoV_19_England_QEUH_3D5E674_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_153FCFD_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_32635A9C_2022,0.012239574624619604,0.0,0,0
hCoV_19_Wales_PHWC_PYG3ET_2021,0.08112898371400863,0.14154892726321297,274,267
hCoV_19_Wales_PHWC_PJZPR3_2022,0.012339899006788616,0.0,0,0
hCoV_19_England_QEUH_3F004FD_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_3E5119D_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_2F5781C_2021,0.02132923241508425,0.076138147566719,189,189
hCoV_19_TurksandCaicosIslands_79844_2021,0.14331093055137592,0.07299843014128729,277,0
hCoV_19_Scotland_SCOT_16787_2022,0.020700264187539712,0.0,0,0
hCoV_19_England_QEUH_326F897A_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_2FCBC62_2021,0.013242818446309736,0.0,0,0
hCoV_19_England_QEUH_3E417E9_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_DHSC_CYBHZZW_2021,0.006753142551484354,0.011512297226582941,42,0
hCoV_19_England_MILK_2C8074D_2021,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3096525_2021,0.013940893286975127,0.076138147566719,189,189
hCoV_19_England_MILK_364B3E3_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_15C1FE8_2021,0.004146186511519042,0.0,0,0
hCoV_19_Scotland_QEUH_167E6C6_2021,0.030899909708056048,0.05703819989534275,218,22
hCoV_19_England_MILK_1558186_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_NEWC_34C8553_2022,0.07341535169831506,0.06933542647828363,265,0
hCoV_19_England_ALDP_15344F0_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_QEUH_3DB3A35_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3335482_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_LSPA_3EF96E3_2022,0.012239574624619604,0.0,0,0
hCoV_19_England_MILK_38F69E3_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_159F217_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYFXNFT_2022,0.0328395144299903,0.00026164311878597594,1,0
hCoV_19_England_MILK_39BD2BF_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_1380B4D_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_F9DE4B_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PRU8AD_2021,0.002541551014948333,0.0,0,0
hCoV_19_England_PHEC_YYG9KYT_2022,0.006888940908938902,0.007326007326007326,13,0
hCoV_19_Wales_PHWC_P8GSEP_2022,0.01484354105375769,0.04945054945054945,189,189
hCoV_19_England_ALDP_3C4767F_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYF1B3N_2022,0.00428050697254456,0.0,0,0
hCoV_19_NorthernIreland_NIRE_01c4f9_2022,0.068722201785774,0.02433281004709576,73,0
hCoV_19_England_LSPA_3E2E0BA_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PG7OSE_2022,0.01477667825621824,0.04945054945054945,189,189
hCoV_19_England_CAMC_141C0EC_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_CAMC_14C9AB3_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_SCOT_31566_2022,0.060194629301407884,0.01020408163265306,26,26
hCoV_19_Wales_PHWC_PFUP1E_2021,0.003879209443868508,0.0,0,0
hCoV_19_England_PORT_1E7F584_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_MILK_12BE813_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_LOND_13247ED_2021,0.07918937899207437,0.1271585557299843,267,289
hCoV_19_England_QEUH_32584376_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3B11A91_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYFKIZD_2022,0.068688760325051,0.0,0,0
hCoV_19_England_MILK_1574218_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_PHEC_YYR3FKO_2022,0.0091629602381032,0.0,0,0
hCoV_19_Scotland_QEUH_296ABF5_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_136D0A1_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3260733E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E03640_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYFG7QS_2022,0.03457847038758653,0.04735740450026164,181,0
hCoV_19_England_BRBR_326B6F1C_2023,0.020967795873323748,0.0,0,0
hCoV_19_England_HSLL_1552720_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_QEUH_3E5D3F5_2022,0.02207136407718289,0.0,0,0
hCoV_19_England_PHEC_5U0BCZD1_2022,0.010868474734976423,0.03636839351125065,92,92
hCoV_19_England_PHEC_30C933_2021,0.008494131023643112,0.020931449502878074,29,2
hCoV_19_England_PHEC_YY8KUXW_2022,0.03732067016687289,0.0,0,0
hCoV_19_Scotland_QEUH_14CDF38_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_BRBR_326A204D_2023,0.032036919372638195,0.0,0,0
hCoV_19_England_MILK_1A3EFA5_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_1D9307B_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3C864B6_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_393A733_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_1567E6F_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_NORT_1B7E227_2021,0.0012707755074741665,0.0,0,0
hCoV_19_England_PHEC_YYF1EBC_2022,0.004313948433267565,0.0015698587127158557,6,0
hCoV_19_England_MILK_162ADC4_2021,0.02123248737753703,0.065149136577708,249,0
hCoV_19_England_PHEC_YYFJRSA_2022,0.003778885061699495,0.0,0,0
hCoV_19_England_MILK_379F14F_2022,0.03146841454034712,0.006279434850863423,24,24
hCoV_19_England_ALDP_121DAFE_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_MILK_10D69F6_2021,0.013577233053539778,0.0,0,0
hCoV_19_England_ALDP_3C21AD9_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYDCYPM_2021,0.07758418887737016,0.27629513343799056,518,518
hCoV_19_England_MILK_15D91C9_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_ALDP_1A76044_2021,0.008594455405812126,0.0,0,0
hCoV_19_England_PHEC_YYDBKIG_2022,0.014279503728722871,0.040293040293040296,154,154
hCoV_19_England_QEUH_393F91A_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3C2EE49_2022,0.04614921579774604,0.0,0,0
hCoV_19_England_RAND_12D797B_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_NorthernIreland_NIRE_00568e_2021,0.020967795873323748,0.13239141810570382,274,25
hCoV_19_England_RAND_151F66E_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_210290874_2021,0.008795104170150152,0.047619047619047616,182,1
hCoV_19_Wales_PHWC_PYNIK3_2021,0.01076815035280741,0.05729984301412873,218,22
hCoV_19_England_PHEC_YYDAN1F_2022,0.01648664013644116,0.0013082155939298796,1,5
hCoV_19_England_MILK_37D4858_2022,0.01832040652580904,0.0,0,0
hCoV_19_England_MILK_1DC8C5B_2021,0.05430893221415911,0.0716902145473574,274,0
hCoV_19_England_ALDP_304033F_2021,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_LSPA_3D27805_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_PHWC_PKDMOK_2022,0.0025749924756713373,0.0,0,0
hCoV_19_England_PLYM_38A64A5_2022,0.0442764939972578,0.0,0,0
hCoV_19_Scotland_QEUH_14A9819_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_EDB70843_2022,0.004347389893990569,0.0005232862375719519,2,0
hCoV_19_England_ALDP_284AAD1_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_CAMC_1508D36_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_BRBR_3265841D_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NEWC_20B7275_2021,0.00404641674748353,0.0,0,0
hCoV_19_Montserrat_77650_2021,0.07693850937907513,0.031135531135531136,119,0
hCoV_19_Scotland_QEUH_1F5C8B0_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3EB6FE7_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_372DF2E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_2F04483_2021,0.020928055629847554,0.076138147566719,189,189
hCoV_19_England_LSPA_3C6524A_2022,0.01695482058656322,0.0,0,0
hCoV_19_England_MILK_3923F17_2022,0.04688492793365214,0.0,0,0
hCoV_19_England_CAMB_A9F7AD_2021,0.004079858208206534,0.0,0,0
hCoV_19_England_PHEC_30E11B_2021,0.0027421997792863593,0.0,0,0
hCoV_19_England_QEUH_3F09791_2022,0.0808948934889476,0.044479330193615906,159,170
hCoV_19_England_MILK_2E09B02_2021,0.004313948433267565,0.0,0,0
hCoV_19_England_LSPA_3E4E728_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_U307U464_2021,0.003678560679530482,0.0026164311878597592,9,0
hCoV_19_England_LSPA_3D2D6BA_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E949B4_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYGW646_2023,0.011704119850187267,0.0,0,0
hCoV_19_England_CAMC_14D23F8_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_PLYM_2FDF612_2021,0.017919229740572345,0.04945054945054945,189,189
hCoV_19_England_PHEP_YYFDNAN_2022,0.039059626124469116,0.07875457875457875,301,255
hCoV_19_England_HSLL_155AAE3_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_RAND_14A55E9_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_QEUH_2EAEEBE3_2022,0.0160519011470421,0.0,0,0
hCoV_19_England_BRBR_2E8D650_2021,0.030188553089061248,0.09288330716902145,189,189
hCoV_19_England_PHEC_U307U40A_2021,0.0032103802294084207,0.0026164311878597592,9,0
hCoV_19_England_LSPA_3D2016B_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3B11DE3_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_ALDP_29B9483_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_1531806_2021,0.01381132327860081,0.0,0,0
hCoV_19_England_MILK_36C959C_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_10EED77_2021,0.029461926896966858,0.0,0,0
hCoV_19_England_MILK_1546F18_2021,0.012171063630588157,0.0,0,0
hCoV_19_England_ALDP_136EDE5_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_MILK_135416E_2021,0.03390964117312644,0.0,0,0
hCoV_19_England_ALDP_3133F67_2022,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_NORW_30FA54F_2021,0.0655787044778116,0.0,0,0
hCoV_19_England_DHSC_CYYAT1P_2022,0.0067551750660468845,0.0,0,0
hCoV_19_England_LSPA_36E2A16_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEC_YY8K9BR_2022,0.04778784737317326,0.0026164311878597592,6,0
hCoV_19_England_QEUH_1BB046F_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYDI7C7_2022,0.008391281091200856,0.004186289900575615,9,0
hCoV_19_England_MILK_355C1F5_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_LSPA_3264015D_2022,0.0070895896732769284,0.0,0,0
hCoV_19_England_OXON_F6969B_2021,0.0014379828110891884,0.0,0,0
hCoV_19_England_MILK_1589456_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_32B6156_2022,0.007087456539181599,0.0,0,0
hCoV_19_England_MILK_3A31610_2022,0.05387419322476006,0.0,0,0
hCoV_19_Scotland_SCOT_22356_2022,0.08597799551884426,0.09654631083202511,181,188
hCoV_19_England_ALDP_1338D02_2021,0.004046010833946365,0.0,0,0
hCoV_19_Scotland_EDB63049_2022,0.03581580443433769,0.00026164311878597594,1,0
hCoV_19_England_NOTT_252164_2021,0.011403538106544493,0.05703819989534275,218,22
hCoV_19_England_MILK_10D4B4D_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_14CA092_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_36141CB_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_QEUH_131BB47_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_2EA0E901_2022,0.00421235624498529,0.0,0,0
